;Title, http://www.gcdataconcepts.com, HAM-IMU+alt, MPU9250 BMP280,,,,,,,,,,,,,
;Version,1379, Build date, Jan 12 2018,  SN:CCDC50029F4C138,,,,,,,,,,,,
;Start_time, 2018-06-16, 09:03:47.967,2018-06-16 09:03:47.967,,,,,,,,,,,,,
;Temperature,-999, deg C,  Vbat,3476, mv,,,,,,,,,,,
;MPU SR,200,Hz,  Accel sens,2048,counts/g, Gyro sens,16,counts/dps,  Mag SR,10,Hz,  Mag sens,1666,counts/mT,,
;BMP280 SI,0.5,s ,,,,,,,,,,,,,,
;Deadband,0, counts,,,,,,,,,,,,,,
;DeadbandTimeout,5,sec,,,,,,,,,,,,,,
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T,Date Time
45.061554,254,2038,62,-3,-1,-3,-9228.84,-5676.675,10302.119,-6701.168,,,,,,2018-06-16 09:04:33.029
45.081543,240,2046,41,-1,-1,1,-9228.767,-5676.588,10302.263,-6701.119,203,-279,-322,,,2018-06-16 09:04:33.049
45.101532,243,2048,85,-2,-1,1,-9228.735,-5676.756,10302.151,-6701.195,,,,,,2018-06-16 09:04:33.069
45.121521,252,2052,71,0,1,-1,-9228.865,-5676.672,10302.146,-6701.092,,,,,,2018-06-16 09:04:33.089
45.141511,249,2047,62,-1,-1,0,-9228.965,-5676.631,10302.167,-6700.958,,,,,,2018-06-16 09:04:33.109
45.1615,258,2047,51,0,-1,-1,-9229.008,-5676.618,10302.087,-6701.034,203,-279,-322,100067,28660,2018-06-16 09:04:33.128
45.181489,239,2055,67,0,0,0,-9229.014,-5676.564,10302.124,-6701.014,206,-273,-316,,,2018-06-16 09:04:33.148
45.201478,253,2055,58,-2,-1,0,-9229.047,-5676.659,10302.05,-6701.001,,,,,,2018-06-16 09:04:33.168
45.221436,241,2044,72,-2,-1,1,-9229.054,-5676.512,10302.114,-6701.018,,,,,,2018-06-16 09:04:33.188
45.241425,260,2040,58,-1,-1,0,-9229.049,-5676.693,10301.981,-6701.077,,,,,,2018-06-16 09:04:33.208
45.261414,243,2045,72,-1,-1,0,-9229.174,-5676.572,10301.973,-6701.018,,,,,,2018-06-16 09:04:33.228
45.281403,249,2052,60,-1,-2,-1,-9229.316,-5676.573,10301.884,-6700.959,213,-276,-326,,,2018-06-16 09:04:33.248
45.301392,241,2047,86,-3,-2,0,-9229.345,-5676.422,10302.095,-6700.725,,,,,,2018-06-16 09:04:33.268
45.321381,256,2043,42,-2,-2,1,-9229.391,-5676.345,10302.104,-6700.711,,,,,,2018-06-16 09:04:33.288
45.34134,247,2073,60,-1,-1,0,-9229.45,-5676.41,10302.045,-6700.664,,,,,,2018-06-16 09:04:33.308
45.361329,262,2052,65,0,0,-1,-9229.586,-5676.515,10301.941,-6700.548,,,,,,2018-06-16 09:04:33.328
45.381318,247,2042,70,-1,-1,-2,-9229.591,-5676.625,10301.987,-6700.378,209,-278,-316,,,2018-06-16 09:04:33.348
45.401337,250,2049,72,0,0,-1,-9229.646,-5676.617,10301.894,-6700.452,,,,,,2018-06-16 09:04:33.368
45.421296,262,2046,59,-1,-1,2,-9229.526,-5676.596,10301.978,-6700.506,,,,,,2018-06-16 09:04:33.388
45.441285,265,2054,79,-1,-1,2,-9229.68,-5676.479,10301.911,-6700.496,,,,,,2018-06-16 09:04:33.408
45.461274,260,2049,76,-2,-2,-1,-9229.562,-5676.536,10302.036,-6700.418,,,,,,2018-06-16 09:04:33.428
45.481263,248,2059,43,-3,-1,0,-9229.578,-5676.572,10302.007,-6700.411,204,-273,-321,,,2018-06-16 09:04:33.448
45.501252,256,2051,94,-1,-3,-1,-9229.541,-5676.323,10302.148,-6700.455,,,,,,2018-06-16 09:04:33.468
45.521241,265,2032,60,-1,-3,0,-9229.455,-5676.198,10302.275,-6700.483,,,,,,2018-06-16 09:04:33.488
45.54123,262,2056,102,1,0,0,-9229.39,-5676.291,10302.285,-6700.48,,,,,,2018-06-16 09:04:33.508
45.561188,269,2050,71,-2,-1,1,-9229.469,-5676.328,10302.335,-6700.263,,,,,,2018-06-16 09:04:33.528
45.581208,249,2060,72,-2,-2,-2,-9229.406,-5676.385,10302.404,-6700.194,206,-283,-316,,,2018-06-16 09:04:33.548
45.601197,249,2056,62,-3,-2,-1,-9229.395,-5676.311,10302.392,-6700.291,,,,,,2018-06-16 09:04:33.568
45.621186,265,2040,48,0,0,1,-9229.532,-5676.379,10302.253,-6700.26,,,,,,2018-06-16 09:04:33.588
45.641144,255,2050,52,-2,-1,-3,-9229.572,-5676.617,10302.216,-6700.059,,,,,,2018-06-16 09:04:33.608
45.661133,251,2042,63,0,0,-1,-9229.549,-5676.727,10302.185,-6700.045,206,-283,-316,100065,28660,2018-06-16 09:04:33.628
45.681122,263,2047,72,-1,-1,-2,-9229.481,-5676.853,10302.201,-6700.007,193,-274,-299,,,2018-06-16 09:04:33.648
45.701111,257,2044,49,-2,-1,1,-9229.493,-5676.819,10302.204,-6700.015,,,,,,2018-06-16 09:04:33.668
45.7211,244,2058,88,-2,-1,-1,-9229.501,-5676.629,10302.231,-6700.123,,,,,,2018-06-16 09:04:33.688
45.741089,259,2043,71,-3,-1,-1,-9229.39,-5676.669,10302.418,-6699.955,,,,,,2018-06-16 09:04:33.708
45.761078,264,2041,66,-2,-2,1,-9229.171,-5676.753,10302.509,-6700.046,,,,,,2018-06-16 09:04:33.728
45.781067,243,2054,57,-1,-1,1,-9228.966,-5676.686,10302.672,-6700.135,209,-285,-319,,,2018-06-16 09:04:33.748
45.801056,247,2051,99,0,0,0,-9228.885,-5676.866,10302.538,-6700.3,,,,,,2018-06-16 09:04:33.768
45.821015,260,2036,77,0,1,-3,-9228.925,-5676.91,10302.523,-6700.23,,,,,,2018-06-16 09:04:33.788
45.841004,259,2053,61,-2,-3,-1,-9229.064,-5677.098,10302.359,-6700.132,,,,,,2018-06-16 09:04:33.808
45.860993,236,2050,48,-1,-1,-2,-9228.895,-5677.11,10302.401,-6700.289,,,,,,2018-06-16 09:04:33.828
45.880982,258,2046,58,-1,-1,-1,-9228.917,-5677.136,10302.398,-6700.242,204,-280,-321,,,2018-06-16 09:04:33.848
45.900971,256,2059,48,0,0,0,-9229.164,-5677.083,10302.312,-6700.078,,,,,,2018-06-16 09:04:33.868
45.92096,262,2051,75,-1,-2,-1,-9229.232,-5677.043,10302.265,-6700.091,,,,,,2018-06-16 09:04:33.888
45.940949,262,2051,56,0,0,-1,-9229.274,-5676.969,10302.239,-6700.135,,,,,,2018-06-16 09:04:33.908
45.960907,239,2036,58,0,0,-1,-9229.221,-5676.907,10302.296,-6700.174,,,,,,2018-06-16 09:04:33.928
45.980927,262,2049,32,-2,-1,0,-9229.231,-5676.955,10302.24,-6700.206,217,-279,-320,,,2018-06-16 09:04:33.948
46.000886,263,2059,57,0,1,0,-9229.375,-5676.95,10302.111,-6700.21,,,,,,2018-06-16 09:04:33.968
46.020905,256,2052,60,-2,-2,-2,-9229.416,-5676.926,10302.123,-6700.156,,,,,,2018-06-16 09:04:33.988
46.040894,254,2042,65,-3,-2,1,-9229.374,-5676.9,10302.014,-6700.403,,,,,,2018-06-16 09:04:34.008
46.060853,248,2040,61,0,1,-2,-9229.385,-5677.071,10301.837,-6700.515,,,,,,2018-06-16 09:04:34.028
46.080842,252,2043,67,0,1,0,-9229.369,-5677.199,10301.867,-6700.383,209,-278,-321,,,2018-06-16 09:04:34.048
46.100831,243,2048,49,-2,-2,-2,-9229.293,-5677.164,10301.919,-6700.437,,,,,,2018-06-16 09:04:34.068
46.120881,260,2071,80,-2,-1,0,-9229.331,-5677.185,10301.863,-6700.452,,,,,,2018-06-16 09:04:34.088
46.140809,270,2067,91,-2,-1,1,-9229.464,-5677.379,10301.673,-6700.398,,,,,,2018-06-16 09:04:34.108
46.160798,253,2046,88,-1,-1,-2,-9229.515,-5677.581,10301.598,-6700.27,209,-278,-321,100065,28670,2018-06-16 09:04:34.128
46.180787,237,2050,53,-1,-1,-2,-9229.39,-5677.675,10301.57,-6700.406,197,-278,-321,,,2018-06-16 09:04:34.148
46.200776,238,2049,39,0,1,1,-9229.337,-5677.575,10301.664,-6700.419,,,,,,2018-06-16 09:04:34.168
46.220734,253,2042,97,-1,-1,1,-9229.42,-5677.578,10301.638,-6700.343,,,,,,2018-06-16 09:04:34.188
46.240723,239,2057,86,0,0,0,-9229.41,-5677.416,10301.722,-6700.365,,,,,,2018-06-16 09:04:34.208
46.260712,238,2044,85,-1,-1,1,-9229.542,-5677.405,10301.654,-6700.297,,,,,,2018-06-16 09:04:34.228
46.280701,254,2044,59,-1,-1,1,-9229.589,-5677.365,10301.596,-6700.355,213,-285,-312,,,2018-06-16 09:04:34.248
46.30069,265,2036,78,0,0,-1,-9229.561,-5677.436,10301.575,-6700.366,,,,,,2018-06-16 09:04:34.268
46.320679,260,2047,90,0,0,1,-9229.469,-5677.515,10301.578,-6700.421,,,,,,2018-06-16 09:04:34.288
46.340668,254,2036,80,-2,-2,1,-9229.664,-5677.566,10301.487,-6700.248,,,,,,2018-06-16 09:04:34.308
46.360657,263,2057,75,-1,-3,-3,-9229.619,-5677.79,10301.427,-6700.213,,,,,,2018-06-16 09:04:34.328
46.380616,256,2041,43,-2,-1,-2,-9229.507,-5677.853,10301.474,-6700.242,212,-286,-322,,,2018-06-16 09:04:34.348
46.400605,272,2047,76,-2,-1,1,-9229.606,-5678.032,10301.407,-6700.057,,,,,,2018-06-16 09:04:34.368
46.420594,246,2066,59,-1,-1,-1,-9229.63,-5678.063,10301.439,-6699.948,,,,,,2018-06-16 09:04:34.388
46.440583,270,2059,65,-1,-1,-2,-9229.694,-5678.132,10301.332,-6699.966,,,,,,2018-06-16 09:04:34.408
46.460572,272,2035,67,-2,-1,1,-9229.586,-5678.259,10301.387,-6699.924,,,,,,2018-06-16 09:04:34.428
46.480561,262,2060,80,-2,-1,-1,-9229.486,-5678.15,10301.454,-6700.05,199,-278,-316,,,2018-06-16 09:04:34.448
46.50055,261,2043,86,-2,-1,2,-9229.495,-5678.028,10301.549,-6699.995,,,,,,2018-06-16 09:04:34.468
46.520539,277,2041,69,-1,-2,1,-9229.412,-5678.079,10301.545,-6700.073,,,,,,2018-06-16 09:04:34.488
46.540528,258,2052,63,0,0,0,-9229.375,-5678.023,10301.624,-6700.049,,,,,,2018-06-16 09:04:34.508
46.560517,262,2049,82,-2,-1,-1,-9229.302,-5677.896,10301.632,-6700.244,,,,,,2018-06-16 09:04:34.528
46.580506,238,2062,70,0,0,1,-9229.337,-5677.889,10301.65,-6700.174,197,-278,-314,,,2018-06-16 09:04:34.548
46.600495,260,2054,65,-2,-1,-2,-9229.326,-5677.97,10301.65,-6700.121,,,,,,2018-06-16 09:04:34.567
46.620484,244,2053,84,-1,-1,1,-9229.287,-5678.1,10301.641,-6700.079,,,,,,2018-06-16 09:04:34.587
46.640442,266,2051,82,-3,-2,-1,-9229.294,-5677.93,10301.677,-6700.158,,,,,,2018-06-16 09:04:34.607
46.660431,250,2052,69,0,0,1,-9229.288,-5677.886,10301.671,-6700.211,197,-278,-314,100067,28660,2018-06-16 09:04:34.627
46.68042,254,2043,59,-1,-3,0,-9229.415,-5677.885,10301.579,-6700.181,203,-286,-320,,,2018-06-16 09:04:34.647
46.700409,255,2037,71,-1,-1,0,-9229.454,-5677.93,10301.558,-6700.12,,,,,,2018-06-16 09:04:34.667
46.720398,240,2058,49,-2,-1,-1,-9229.394,-5678,10301.603,-6700.075,,,,,,2018-06-16 09:04:34.687
46.740387,246,2048,78,0,0,-1,-9229.591,-5678.173,10301.446,-6699.899,,,,,,2018-06-16 09:04:34.707
46.760376,266,2044,75,-1,-1,-2,-9229.524,-5678.206,10301.495,-6699.888,,,,,,2018-06-16 09:04:34.727
46.780365,268,2052,80,-1,-1,0,-9229.542,-5678.218,10301.457,-6699.911,198,-272,-324,,,2018-06-16 09:04:34.747
46.800354,257,2046,55,-2,0,-1,-9229.6,-5678.23,10301.42,-6699.878,,,,,,2018-06-16 09:04:34.767
46.820344,264,2036,63,-1,-1,1,-9229.586,-5678.155,10301.51,-6699.821,,,,,,2018-06-16 09:04:34.787
46.840302,251,2043,74,0,0,0,-9229.545,-5678.069,10301.629,-6699.769,,,,,,2018-06-16 09:04:34.807
46.860291,259,2048,74,0,0,0,-9229.687,-5678.045,10301.549,-6699.717,,,,,,2018-06-16 09:04:34.827
46.88028,261,2042,74,-1,-2,-1,-9229.758,-5677.997,10301.501,-6699.733,209,-283,-321,,,2018-06-16 09:04:34.847
46.900269,252,2049,66,-1,-1,0,-9229.798,-5678.144,10301.521,-6699.522,,,,,,2018-06-16 09:04:34.867
46.920258,252,2032,81,-1,-1,-2,-9229.783,-5678.245,10301.495,-6699.498,,,,,,2018-06-16 09:04:34.887
46.940247,267,2037,94,0,0,1,-9229.671,-5678.463,10301.489,-6699.477,,,,,,2018-06-16 09:04:34.907
46.960236,247,2047,50,-2,-1,0,-9229.597,-5678.747,10301.457,-6699.386,,,,,,2018-06-16 09:04:34.927
46.980225,238,2049,50,-2,-1,-2,-9229.535,-5678.857,10301.438,-6699.408,210,-272,-322,,,2018-06-16 09:04:34.947
47.000214,242,2053,60,0,0,-1,-9229.412,-5678.866,10301.564,-6699.377,,,,,,2018-06-16 09:04:34.967
47.020203,242,2042,53,-2,0,1,-9229.353,-5678.797,10301.662,-6699.364,,,,,,2018-06-16 09:04:34.987
47.040192,258,2051,69,-1,-2,0,-9229.202,-5678.68,10301.675,-6699.652,,,,,,2018-06-16 09:04:35.007
47.060151,251,2049,69,-1,-1,1,-9229.185,-5678.669,10301.741,-6699.584,,,,,,2018-06-16 09:04:35.027
47.08014,260,2051,57,-1,-1,1,-9229.028,-5678.823,10301.62,-6699.856,194,-278,-314,,,2018-06-16 09:04:35.047
47.100129,259,2052,80,-1,0,2,-9228.984,-5678.834,10301.572,-6699.981,,,,,,2018-06-16 09:04:35.067
47.120118,265,2045,60,-1,-1,-3,-9228.912,-5678.894,10301.563,-6700.044,,,,,,2018-06-16 09:04:35.087
47.140107,250,2055,50,0,0,0,-9228.793,-5678.996,10301.592,-6700.077,,,,,,2018-06-16 09:04:35.107
47.160096,255,2050,82,-1,-1,0,-9228.838,-5679.016,10301.506,-6700.129,194,-278,-314,100063,28660,2018-06-16 09:04:35.127
47.180085,244,2037,71,0,0,0,-9228.86,-5679.193,10301.418,-6700.084,202,-276,-312,,,2018-06-16 09:04:35.147
47.200074,255,2040,43,-2,-1,0,-9228.821,-5679.429,10301.346,-6700.048,,,,,,2018-06-16 09:04:35.167
47.220063,249,2041,56,-2,-1,-2,-9228.828,-5679.403,10301.35,-6700.054,,,,,,2018-06-16 09:04:35.187
47.240052,249,2046,81,-1,-2,1,-9228.914,-5679.461,10301.326,-6699.924,,,,,,2018-06-16 09:04:35.207
47.26001,249,2037,56,-1,-1,1,-9228.933,-5679.502,10301.402,-6699.747,,,,,,2018-06-16 09:04:35.227
47.279999,254,2051,77,-2,-1,2,-9229.101,-5679.463,10301.293,-6699.714,211,-280,-316,,,2018-06-16 09:04:35.247
47.299988,263,2045,68,0,0,0,-9229.061,-5679.373,10301.348,-6699.762,,,,,,2018-06-16 09:04:35.267
47.319977,256,2036,58,0,0,0,-9228.964,-5679.619,10301.227,-6699.873,,,,,,2018-06-16 09:04:35.287
47.340027,236,2043,61,-1,0,0,-9228.977,-5679.552,10301.168,-6700.001,,,,,,2018-06-16 09:04:35.307
47.359955,253,2046,97,-1,-1,0,-9228.967,-5679.516,10301.094,-6700.162,,,,,,2018-06-16 09:04:35.327
47.379944,237,2062,62,-1,-1,0,-9228.858,-5679.546,10301.087,-6700.296,210,-279,-322,,,2018-06-16 09:04:35.347
47.399933,262,2037,56,-1,-1,1,-9228.94,-5679.372,10301.088,-6700.329,,,,,,2018-06-16 09:04:35.367
47.419892,262,2068,58,-1,-4,-1,-9228.851,-5679.255,10301.174,-6700.418,,,,,,2018-06-16 09:04:35.387
47.439911,250,2047,76,-1,-1,1,-9228.766,-5679.155,10301.203,-6700.576,,,,,,2018-06-16 09:04:35.407
47.45987,256,2033,43,0,0,0,-9228.848,-5679.138,10301.081,-6700.664,,,,,,2018-06-16 09:04:35.427
47.479859,250,2045,76,0,0,-2,-9228.921,-5679.005,10301.024,-6700.766,204,-278,-326,,,2018-06-16 09:04:35.447
47.499848,244,2056,36,0,0,0,-9228.82,-5678.996,10301.199,-6700.643,,,,,,2018-06-16 09:04:35.467
47.519837,261,2048,65,-3,-1,1,-9228.804,-5679.05,10301.169,-6700.664,,,,,,2018-06-16 09:04:35.487
47.539826,253,2026,53,-1,-1,-2,-9228.739,-5679.159,10301.153,-6700.685,,,,,,2018-06-16 09:04:35.507
47.559815,257,2048,61,0,0,-1,-9228.698,-5679.159,10301.116,-6700.799,,,,,,2018-06-16 09:04:35.527
47.579804,237,2054,53,-1,-1,0,-9228.819,-5679.22,10300.963,-6700.816,206,-285,-321,,,2018-06-16 09:04:35.547
47.599793,256,2037,100,0,0,-1,-9228.923,-5679.278,10300.948,-6700.647,,,,,,2018-06-16 09:04:35.567
47.619751,260,2049,72,-2,-2,-2,-9228.888,-5679.239,10301.126,-6700.455,,,,,,2018-06-16 09:04:35.587
47.63974,257,2028,69,-1,-1,-2,-9228.839,-5679.231,10301.188,-6700.435,,,,,,2018-06-16 09:04:35.607
47.659729,248,2049,71,-1,-1,0,-9228.777,-5679.239,10301.254,-6700.41,206,-285,-321,100064,28660,2018-06-16 09:04:35.627
47.679719,252,2056,65,-4,-1,2,-9228.772,-5679.244,10301.177,-6700.531,202,-280,-319,,,2018-06-16 09:04:35.647
47.699708,246,2046,71,0,0,-2,-9228.826,-5679.182,10301.181,-6700.503,,,,,,2018-06-16 09:04:35.667
47.719697,249,2061,98,0,0,0,-9228.958,-5679.248,10301.116,-6700.366,,,,,,2018-06-16 09:04:35.687
47.739686,260,2048,68,-1,-3,-1,-9228.818,-5679.256,10301.232,-6700.375,,,,,,2018-06-16 09:04:35.707
47.759675,269,2038,60,-2,-1,2,-9228.913,-5679.225,10301.154,-6700.39,,,,,,2018-06-16 09:04:35.727
47.779664,248,2057,75,-1,-1,0,-9229.026,-5679.099,10301.124,-6700.388,203,-279,-315,,,2018-06-16 09:04:35.747
47.799653,257,2041,63,-2,-2,1,-9229.003,-5679.084,10301.185,-6700.337,,,,,,2018-06-16 09:04:35.767
47.819611,247,2041,70,-2,-1,2,-9228.922,-5679.146,10301.177,-6700.409,,,,,,2018-06-16 09:04:35.787
47.8396,268,2038,51,0,0,1,-9228.943,-5679.014,10301.202,-6700.453,,,,,,2018-06-16 09:04:35.807
47.859589,251,2053,51,0,0,0,-9228.773,-5678.954,10301.393,-6700.445,,,,,,2018-06-16 09:04:35.827
47.879578,247,2056,49,-3,-1,0,-9228.75,-5678.72,10301.483,-6700.537,207,-279,-308,,,2018-06-16 09:04:35.847
47.899567,253,2045,51,-1,-2,1,-9228.791,-5678.453,10301.546,-6700.61,,,,,,2018-06-16 09:04:35.867
47.919556,245,2058,90,-1,-1,2,-9228.761,-5678.531,10301.558,-6700.565,,,,,,2018-06-16 09:04:35.887
47.939545,270,2060,61,-1,-1,1,-9228.684,-5678.44,10301.645,-6700.616,,,,,,2018-06-16 09:04:35.907
47.959534,258,2055,70,-1,-1,1,-9228.608,-5678.502,10301.67,-6700.63,,,,,,2018-06-16 09:04:35.927
47.979523,251,2041,79,-1,-1,1,-9228.603,-5678.579,10301.635,-6700.625,199,-273,-323,,,2018-06-16 09:04:35.947
47.999512,254,2056,56,0,0,-1,-9228.5,-5678.665,10301.615,-6700.725,,,,,,2018-06-16 09:04:35.967
48.019471,272,2040,72,-2,-1,0,-9228.508,-5678.689,10301.588,-6700.734,,,,,,2018-06-16 09:04:35.986
48.03949,259,2049,53,0,0,0,-9228.56,-5678.643,10301.56,-6700.746,,,,,,2018-06-16 09:04:36.006
48.059479,260,2059,67,-1,-3,0,-9228.706,-5678.692,10301.442,-6700.685,,,,,,2018-06-16 09:04:36.026
48.079499,267,2047,39,-2,-1,-2,-9228.61,-5678.618,10301.571,-6700.681,210,-279,-318,,,2018-06-16 09:04:36.046
48.099457,257,2058,69,-3,-2,1,-9228.676,-5678.572,10301.584,-6700.609,,,,,,2018-06-16 09:04:36.066
48.119446,257,2050,61,-2,-1,-1,-9228.621,-5678.537,10301.671,-6700.58,,,,,,2018-06-16 09:04:36.086
48.139435,248,2048,60,-1,-1,-1,-9228.76,-5678.416,10301.623,-6700.566,,,,,,2018-06-16 09:04:36.106
48.159424,248,2044,67,1,0,-1,-9228.683,-5678.505,10301.712,-6700.457,210,-279,-318,100063,28660,2018-06-16 09:04:36.126
48.179413,251,2063,58,-2,-1,-1,-9228.599,-5678.341,10301.861,-6700.483,200,-279,-318,,,2018-06-16 09:04:36.146
48.199402,249,2031,48,-1,-2,0,-9228.632,-5678.478,10301.747,-6700.498,,,,,,2018-06-16 09:04:36.166
48.219391,265,2059,75,-1,0,0,-9228.53,-5678.571,10301.758,-6700.544,,,,,,2018-06-16 09:04:36.186
48.23935,253,2052,70,-2,-2,0,-9228.658,-5678.466,10301.721,-6700.511,,,,,,2018-06-16 09:04:36.206
48.259339,258,2027,66,1,0,-2,-9228.732,-5678.6,10301.539,-6700.577,,,,,,2018-06-16 09:04:36.226
48.279328,264,2039,70,1,0,-1,-9228.669,-5678.7,10301.559,-6700.548,202,-280,-323,,,2018-06-16 09:04:36.246
48.299317,241,2045,78,-1,-1,1,-9228.656,-5678.532,10301.619,-6700.615,,,,,,2018-06-16 09:04:36.266
48.319306,245,2062,71,-1,-1,0,-9228.679,-5678.672,10301.56,-6700.556,,,,,,2018-06-16 09:04:36.286
48.339295,267,2039,58,0,0,0,-9228.701,-5678.566,10301.613,-6700.534,,,,,,2018-06-16 09:04:36.306
48.359284,250,2046,75,-3,-2,0,-9228.744,-5678.609,10301.628,-6700.415,,,,,,2018-06-16 09:04:36.326
48.379273,261,2054,53,-1,-1,-1,-9228.741,-5678.556,10301.575,-6700.547,212,-272,-318,,,2018-06-16 09:04:36.346
48.399262,249,2052,67,-1,-1,0,-9228.92,-5678.559,10301.399,-6700.568,,,,,,2018-06-16 09:04:36.366
48.419251,267,2042,51,1,0,-1,-9228.943,-5678.508,10301.4,-6700.578,,,,,,2018-06-16 09:04:36.386
48.439209,261,2050,69,-1,-2,0,-9228.917,-5678.635,10301.378,-6700.541,,,,,,2018-06-16 09:04:36.406
48.459229,258,2045,63,-3,-1,-2,-9228.871,-5678.668,10301.371,-6700.587,,,,,,2018-06-16 09:04:36.426
48.479218,257,2040,52,-1,-1,-1,-9228.73,-5678.642,10301.421,-6700.725,202,-278,-314,,,2018-06-16 09:04:36.446
48.499177,255,2048,72,1,0,-1,-9228.72,-5678.701,10301.381,-6700.75,,,,,,2018-06-16 09:04:36.466
48.519166,265,2042,81,1,0,0,-9228.816,-5678.807,10301.324,-6700.617,,,,,,2018-06-16 09:04:36.486
48.539155,258,2060,65,-1,-1,-2,-9228.83,-5678.834,10301.398,-6700.46,,,,,,2018-06-16 09:04:36.506
48.559205,248,2042,82,0,0,-1,-9228.915,-5678.864,10301.397,-6700.319,,,,,,2018-06-16 09:04:36.526
48.579133,254,2057,79,-2,-1,0,-9228.82,-5678.774,10301.541,-6700.305,212,-279,-315,,,2018-06-16 09:04:36.546
48.599122,265,2042,50,-1,-1,0,-9228.741,-5678.743,10301.666,-6700.248,,,,,,2018-06-16 09:04:36.566
48.619111,247,2040,86,-2,-2,-1,-9228.659,-5678.595,10301.814,-6700.259,,,,,,2018-06-16 09:04:36.586
48.639069,260,2076,77,-3,-1,-1,-9228.587,-5678.782,10301.742,-6700.31,,,,,,2018-06-16 09:04:36.606
48.659089,237,2049,62,-1,-1,1,-9228.649,-5678.896,10301.67,-6700.238,212,-279,-315,100065,28660,2018-06-16 09:04:36.626
48.679047,274,2045,57,-1,0,-1,-9228.667,-5678.823,10301.638,-6700.325,196,-284,-329,,,2018-06-16 09:04:36.646
48.699036,242,2041,69,-1,-1,1,-9228.7,-5678.747,10301.713,-6700.23,,,,,,2018-06-16 09:04:36.666
48.719056,247,2042,79,-1,-2,0,-9228.722,-5678.707,10301.676,-6700.29,,,,,,2018-06-16 09:04:36.686
48.739014,262,2055,72,0,0,0,-9228.714,-5678.857,10301.611,-6700.272,,,,,,2018-06-16 09:04:36.706
48.759003,249,2051,59,0,1,-1,-9228.631,-5678.841,10301.737,-6700.207,,,,,,2018-06-16 09:04:36.726
48.778992,242,2035,62,-2,-1,-1,-9228.708,-5678.874,10301.621,-6700.251,199,-280,-321,,,2018-06-16 09:04:36.746
48.798981,251,2057,74,0,0,1,-9228.794,-5678.925,10301.454,-6700.345,,,,,,2018-06-16 09:04:36.766
48.81897,264,2055,80,-2,-1,-1,-9228.646,-5678.992,10301.544,-6700.355,,,,,,2018-06-16 09:04:36.786
48.838959,255,2061,47,-1,-1,1,-9228.493,-5679.041,10301.603,-6700.434,,,,,,2018-06-16 09:04:36.806
48.858918,269,2034,69,-1,-1,1,-9228.65,-5678.97,10301.566,-6700.335,,,,,,2018-06-16 09:04:36.826
48.878937,255,2045,55,0,-1,-1,-9228.69,-5678.981,10301.509,-6700.358,202,-280,-321,,,2018-06-16 09:04:36.846
48.898926,258,2061,55,-1,-1,-1,-9228.73,-5679.062,10301.456,-6700.315,,,,,,2018-06-16 09:04:36.866
48.918885,259,2042,63,-2,-2,0,-9228.613,-5679.056,10301.446,-6700.497,,,,,,2018-06-16 09:04:36.886
48.938874,245,2049,81,-1,-1,0,-9228.635,-5679.195,10301.347,-6700.502,,,,,,2018-06-16 09:04:36.906
48.958863,250,2041,69,1,0,0,-9228.604,-5679.418,10301.3,-6700.427,,,,,,2018-06-16 09:04:36.926
48.978852,260,2042,56,-1,-1,-2,-9228.476,-5679.436,10301.391,-6700.449,209,-278,-312,,,2018-06-16 09:04:36.946
48.99881,260,2040,74,-2,-1,-1,-9228.508,-5679.22,10301.497,-6700.424,,,,,,2018-06-16 09:04:36.966
49.01883,257,2037,81,-2,-1,1,-9228.56,-5679.195,10301.502,-6700.366,,,,,,2018-06-16 09:04:36.986
49.03888,253,2041,68,-1,-3,0,-9228.65,-5679.315,10301.377,-6700.332,,,,,,2018-06-16 09:04:37.006
49.058777,260,2066,68,-1,-1,-1,-9228.686,-5679.376,10301.367,-6700.247,,,,,,2018-06-16 09:04:37.026
49.078797,248,2048,53,-2,-1,-1,-9228.632,-5679.357,10301.332,-6700.39,200,-279,-320,,,2018-06-16 09:04:37.046
49.098786,257,2047,74,0,0,-1,-9228.627,-5679.506,10301.318,-6700.292,,,,,,2018-06-16 09:04:37.066
49.118744,268,2043,58,-2,-1,0,-9228.59,-5679.505,10301.273,-6700.414,,,,,,2018-06-16 09:04:37.086
49.138733,242,2053,66,-1,-1,-3,-9228.659,-5679.31,10301.315,-6700.42,,,,,,2018-06-16 09:04:37.106
49.158722,261,2045,67,-3,-3,2,-9228.688,-5679.375,10301.308,-6700.335,200,-279,-320,100062,28660,2018-06-16 09:04:37.126
49.178711,252,2045,56,-1,-1,-2,-9228.793,-5679.376,10301.298,-6700.205,198,-279,-320,,,2018-06-16 09:04:37.146
49.1987,241,2044,38,1,0,0,-9228.833,-5679.33,10301.373,-6700.073,,,,,,2018-06-16 09:04:37.166
49.218689,264,2051,59,-3,-1,-2,-9228.832,-5679.531,10301.329,-6699.972,,,,,,2018-06-16 09:04:37.186
49.238648,261,2048,37,-2,-1,-1,-9228.796,-5679.554,10301.28,-6700.078,,,,,,2018-06-16 09:04:37.206
49.258637,248,2040,101,-1,-1,0,-9228.748,-5679.454,10301.433,-6699.993,,,,,,2018-06-16 09:04:37.226
