;Title, http://www.gcdataconcepts.com, HAM-IMU+alt, MPU9250 BMP280,,,,,,,,,,,,,
;Version,1379, Build date, Jan 12 2018,  SN:CCDC50029F4C138,,,,,,,,,,,,
;Start_time, 2018-03-01, 20:47:55.209,2018-03-01 20:47:55.209,,,,,,,,,,,,,
;Temperature,-999, deg C,  Vbat,3878, mv,,,,,,,,,,,
;MPU SR,200,Hz,  Accel sens,2048,counts/g, Gyro sens,16,counts/dps,  Mag SR,10,Hz,  Mag sens,1666,counts/mT,,
;BMP280 SI,0.5,s ,,,,,,,,,,,,,,
;Deadband,0, counts,,,,,,,,,,,,,,
;DeadbandTimeout,5,sec,,,,,,,,,,,,,,
;Time, Ax, Ay, Az, Gx, Gy, Gz, Qw, Qx, Qy, Qz, Mx, My, Mz, P, T,Date Time
0.006226,-2,46,-2126,-23,-76,4,16104.412,-2857.542,-916.405,279.285,277,-423,-396,99965,28230,2018-03-01 20:47:55.215
0.006592,-2,35,-2137,-22,-75,5,16102.943,-2865.028,-918.565,280.209,,,,,,2018-03-01 20:47:55.216
0.012177,-12,55,-2156,-24,-77,6,16101.455,-2872.567,-920.856,280.988,259,-421,-392,,,2018-03-01 20:47:55.221
0.012513,5,51,-2145,-24,-76,4,16100.011,-2879.843,-923.133,281.824,,,,,,2018-03-01 20:47:55.222
0.032196,-2,48,-2159,-24,-76,4,16098.549,-2887.227,-925.251,282.8,259,-421,-392,,,2018-03-01 20:47:55.241
0.032532,2,43,-2105,-23,-76,6,16097.079,-2894.59,-927.5,283.838,,,,,,2018-03-01 20:47:55.242
0.052033,5,42,-2151,-23,-77,7,16095.573,-2902.159,-929.682,284.825,259,-421,-392,99964,28230,2018-03-01 20:47:55.261
0.052369,2,43,-2127,-23,-75,6,16094.101,-2909.537,-931.839,285.701,,,,,,2018-03-01 20:47:55.261
0.072022,1,43,-2129,-22,-77,7,16092.639,-2916.908,-933.785,286.552,,,,,,2018-03-01 20:47:55.281
0.072388,-13,48,-2144,-22,-77,4,16091.207,-2924.045,-935.878,287.357,,,,,,2018-03-01 20:47:55.281
0.092011,-18,42,-2150,-23,-75,4,16089.782,-2931.044,-938.251,288.144,,,,,,2018-03-01 20:47:55.301
0.092347,-3,31,-2173,-23,-75,5,16088.382,-2937.994,-940.21,289.162,,,,,,2018-03-01 20:47:55.301
0.111969,-16,38,-2143,-21,-75,7,16086.967,-2945.011,-942.209,289.986,,,,,,2018-03-01 20:47:55.321
0.112336,6,46,-2196,-21,-77,5,16085.552,-2951.944,-944.299,291.155,,,,,,2018-03-01 20:47:55.321
0.131989,3,50,-2120,-23,-75,6,16084.178,-2958.702,-946.287,291.996,,,,,,2018-03-01 20:47:55.341
0.132325,-19,36,-2132,-22,-74,6,16082.733,-2965.791,-948.367,292.959,,,,,,2018-03-01 20:47:55.341
0.151947,13,40,-2150,-23,-74,6,16081.287,-2972.823,-950.597,293.831,270,-415,-398,,,2018-03-01 20:47:55.361
0.152314,-14,34,-2147,-23,-75,4,16079.822,-2979.986,-952.692,294.638,,,,,,2018-03-01 20:47:55.361
0.171723,-7,50,-2115,-24,-75,4,16078.367,-2987.151,-954.545,295.528,,,,,,2018-03-01 20:47:55.381
0.172058,-4,23,-2147,-21,-76,5,16076.901,-2994.281,-956.582,296.487,,,,,,2018-03-01 20:47:55.381
0.172425,1,46,-2133,-22,-75,7,16075.453,-3001.356,-958.52,297.244,,,,,,2018-03-01 20:47:55.381
0.191712,-7,46,-2147,-22,-76,4,16073.973,-3008.515,-960.672,297.927,,,,,,2018-03-01 20:47:55.401
0.211701,-16,37,-2140,-23,-77,4,16072.463,-3015.813,-962.841,298.637,,,,,,2018-03-01 20:47:55.421
0.23169,-4,42,-2132,-23,-77,3,16070.985,-3022.929,-964.9,299.577,,,,,,2018-03-01 20:47:55.441
0.251679,3,34,-2139,-22,-77,6,16069.51,-3030.036,-966.937,300.307,272,-420,-382,,,2018-03-01 20:47:55.461
0.271668,-24,31,-2126,-21,-78,4,16068.055,-3036.999,-969.022,301.13,,,,,,2018-03-01 20:47:55.481
0.291657,3,38,-2141,-24,-74,4,16066.528,-3044.323,-971.075,302.058,,,,,,2018-03-01 20:47:55.501
0.311646,7,45,-2132,-24,-77,4,16065.05,-3051.375,-973.121,302.928,,,,,,2018-03-01 20:47:55.521
0.331604,119,-93,-1926,-22,-77,5,16063.428,-3059.543,-974.06,303.53,,,,,,2018-03-01 20:47:55.541
0.351624,-41,33,-2239,4,-97,6,16061.952,-3066.867,-975.141,304.247,270,-413,-389,99961,28250,2018-03-01 20:47:55.561
0.371582,8,38,-2130,-24,-68,3,16060.715,-3072.606,-977.181,305.082,,,,,,2018-03-01 20:47:55.581
0.391571,4,50,-2175,-23,-71,5,16059.266,-3079.455,-979.184,305.893,,,,,,2018-03-01 20:47:55.601
0.41156,-20,39,-2145,-22,-76,4,16057.894,-3085.933,-981.151,306.333,,,,,,2018-03-01 20:47:55.621
0.431519,-339,-70,-2183,-24,-72,1,16057.296,-3088.833,-987.726,286.692,,,,,,2018-03-01 20:47:55.641
0.451538,105,51,-2173,-29,-64,-324,16057.056,-3090.634,-1004.455,213.144,279,-420,-396,,,2018-03-01 20:47:55.661
0.471497,344,52,-2161,-27,-70,-344,16056.099,-3094.795,-1014.936,171.05,,,,,,2018-03-01 20:47:55.680
0.491486,1,53,-2170,-22,-70,-184,16054.778,-3100.87,-1019.297,158.69,,,,,,2018-03-01 20:47:55.700
0.511505,-46,-3,-2096,-21,-70,-44,16053.413,-3107.211,-1021.906,155.932,,,,,,2018-03-01 20:47:55.721
0.531464,-37,12,-2103,-22,-72,0,16052.104,-3113.363,-1023.707,156.13,,,,,,2018-03-01 20:47:55.740
0.551453,65,43,-2150,-22,-72,-2,16051.047,-3117.884,-1028.736,140.751,276,-412,-392,,,2018-03-01 20:47:55.760
0.571442,231,-59,-2012,-21,-70,-180,16049.9,-3122.596,-1035.732,113.117,,,,,,2018-03-01 20:47:55.780
0.591431,135,-21,-2170,-21,-72,-146,16048.691,-3126.95,-1044.336,80.532,,,,,,2018-03-01 20:47:55.800
0.61142,140,-5,-2179,-24,-73,-215,16047.297,-3132.624,-1050.07,60.881,,,,,,2018-03-01 20:47:55.820
0.631409,39,43,-2139,-22,-74,-71,16045.905,-3139.044,-1052.331,58.102,,,,,,2018-03-01 20:47:55.840
0.651398,101,37,-2172,-23,-69,-4,16044.668,-3144.767,-1054.15,57.327,286,-413,-394,,,2018-03-01 20:47:55.860
0.671387,-15,10,-2120,-21,-66,-4,16043.466,-3150.386,-1055.656,57.314,,,,,,2018-03-01 20:47:55.880
0.691346,40,13,-2158,-21,-57,1,16044.003,-3147.061,-1057.302,59.33,,,,,,2018-03-01 20:47:55.900
0.711335,-25,49,-2133,-24,94,11,16047.897,-3126.52,-1058.968,62.549,,,,,,2018-03-01 20:47:55.920
0.731324,12,-9,-2124,-22,79,5,16052.821,-3100.456,-1060.808,64.978,,,,,,2018-03-01 20:47:55.940
0.751313,-44,-7,-2110,-21,122,0,16057.921,-3073.356,-1062.303,67.93,273,-419,-390,,,2018-03-01 20:47:55.960
0.771302,-21,22,-2122,-22,129,5,16064.011,-3040.826,-1063.619,71.277,,,,,,2018-03-01 20:47:55.980
0.791291,-42,42,-2191,-20,171,6,16070.974,-3003.145,-1065.26,74.592,,,,,,2018-03-01 20:47:56.000
0.81128,-146,37,-2021,-21,178,2,16078.825,-2960.198,-1066.749,78.099,,,,,,2018-03-01 20:47:56.020
0.831269,-131,29,-2094,-21,221,3,16085.83,-2921.341,-1068.005,81.569,,,,,,2018-03-01 20:47:56.040
0.851227,-89,30,-2175,-19,173,5,16092.868,-2881.775,-1069.145,85.602,279,-413,-389,99966,28240,2018-03-01 20:47:56.060
0.871247,-47,39,-2234,-21,226,9,16101.621,-2831.808,-1070.405,91.344,,,,,,2018-03-01 20:47:56.080
0.891205,-282,86,-2149,-23,276,15,16120.389,-2724.178,-1062.741,133.902,,,,,,2018-03-01 20:47:56.100
0.911194,-180,34,-2125,-6,901,293,16149.941,-2542.195,-1061.848,156.701,,,,,,2018-03-01 20:47:56.120
0.931244,-284,28,-2082,-29,1100,12,16184.205,-2312.523,-1062.686,172.896,,,,,,2018-03-01 20:47:56.140
0.951172,-312,41,-2091,-32,1397,4,16214.354,-2088.869,-1063.571,188.714,271,-412,-399,,,2018-03-01 20:47:56.160
0.971161,49,-97,-2218,-32,1120,6,16234.926,-1919.25,-1069.885,185.613,,,,,,2018-03-01 20:47:56.180
0.99115,-191,-33,-2243,-74,799,-234,16253.344,-1756.832,-1061.483,225.955,,,,,,2018-03-01 20:47:56.200
1.011109,-358,30,-2150,27,1211,308,16279.816,-1492.257,-1038.33,313.156,,,,,,2018-03-01 20:47:56.220
1.031098,-436,58,-2056,59,1778,409,16309.795,-1112.767,-1018.852,386.93,,,,,,2018-03-01 20:47:56.240
1.051087,-1299,117,-1739,-2,2333,137,16334.603,-645.222,-1004.291,437.347,259,-405,-404,,,2018-03-01 20:47:56.260
1.071076,-912,85,-1905,0,2748,110,16346.213,-161.481,-990.213,479.757,,,,,,2018-03-01 20:47:56.280
1.091065,-1087,141,-1909,0,2711,106,16344.644,248.411,-971.574,531.411,,,,,,2018-03-01 20:47:56.300
1.111054,-987,3,-1938,23,2211,136,16334.495,614.527,-953.553,576.894,,,,,,2018-03-01 20:47:56.320
1.131043,-1209,20,-1815,1,2057,100,16316.977,965.437,-937.053,617.695,,,,,,2018-03-01 20:47:56.340
1.151032,-1139,4,-1718,44,1969,154,16291.2,1325.828,-921.283,652.413,231,-420,-407,,,2018-03-01 20:47:56.360
1.171021,-1315,53,-1585,-30,2126,20,16257.157,1690.139,-911.495,672.966,,,,,,2018-03-01 20:47:56.380
1.19101,-1162,67,-1788,-37,2029,8,16216.632,2040.488,-901.634,692.631,,,,,,2018-03-01 20:47:56.400
1.210999,-1426,249,-1599,-29,1943,12,16173.99,2350.432,-872.205,743.116,,,,,,2018-03-01 20:47:56.420
1.230988,-1468,110,-1262,232,1660,329,16127.63,2642.933,-830.795,812.199,,,,,,2018-03-01 20:47:56.440
1.250946,-1312,-1,-1510,172,1708,253,16069.58,2972.414,-815.022,839.357,174,-420,-417,,,2018-03-01 20:47:56.460
1.270966,-1468,121,-1389,-37,1985,20,15996.762,3340.049,-802.035,860.139,,,,,,2018-03-01 20:47:56.480
1.290924,-1615,12,-1461,-39,2118,28,15916.363,3700.212,-767.077,908.207,,,,,,2018-03-01 20:47:56.500
1.310913,-1632,92,-1233,163,2050,190,15833.079,4037.956,-732.904,952.267,,,,,,2018-03-01 20:47:56.520
1.330902,-1683,123,-1296,68,1956,112,15753.165,4337.657,-720.262,969.114,,,,,,2018-03-01 20:47:56.540
1.350891,-1620,7,-1345,-51,1668,8,15675.27,4612.925,-751.174,937.014,124,-430,-426,99966,28250,2018-03-01 20:47:56.560
1.37088,-1604,93,-1303,-443,1381,-245,15612.512,4820.766,-748.539,940.641,,,,,,2018-03-01 20:47:56.580
1.39087,-1961,-121,-895,28,990,40,15564.713,4963.7,-635.154,1064.619,,,,,,2018-03-01 20:47:56.600
1.410859,-1641,38,-1065,1095,957,677,15516.004,5094.095,-484.458,1226.598,,,,,,2018-03-01 20:47:56.620
1.430848,-1715,-10,-1077,1307,898,739,15459.954,5247.045,-394.455,1318.405,,,,,,2018-03-01 20:47:56.640
1.450806,-1621,105,-1314,-38,976,11,15383.167,5478.052,-439.571,1261.483,70,-419,-418,,,2018-03-01 20:47:56.660
1.470795,-1780,18,-992,-778,1624,-362,15300.027,5712.336,-471.423,1221.303,,,,,,2018-03-01 20:47:56.680
1.490784,-1815,67,-1054,-124,1193,-35,15209.365,5948.95,-452.765,1231.109,,,,,,2018-03-01 20:47:56.700
1.510773,-2114,32,-606,101,1634,57,15080.843,6257.787,-358.559,1309.634,,,,,,2018-03-01 20:47:56.720
1.530762,-1794,228,-781,516,1964,236,14947.753,6571.346,-356.49,1300.168,,,,,,2018-03-01 20:47:56.740
1.550751,-2211,140,-1152,-700,2182,-193,14808.8,6890.012,-446.437,1209.667,33,-425,-403,,,2018-03-01 20:47:56.760
1.57074,-1914,149,-1600,-1190,2106,-310,14662.275,7205.9,-579.888,1091.725,,,,,,2018-03-01 20:47:56.780
1.590729,-1934,52,-494,-885,1817,-187,14544.555,7441.36,-583.785,1084.766,,,,,,2018-03-01 20:47:56.800
1.610718,-2085,72,-433,-46,1417,-9,14434.353,7653.419,-571.271,1087.979,,,,,,2018-03-01 20:47:56.820
1.630707,-2006,48,-485,-29,1205,-11,14345.499,7819.132,-561.863,1089.766,,,,,,2018-03-01 20:47:56.840
1.650666,-2052,82,-335,-38,1017,-6,14250.893,7991.035,-565.68,1082.06,11,-423,-384,,,2018-03-01 20:47:56.860
1.670655,-2133,8,-155,-245,959,-26,14184.47,8109.351,-589.744,1061.545,,,,,,2018-03-01 20:47:56.880
1.690644,-2192,42,-96,-249,514,-28,14157.117,8158.047,-630.933,1029.399,,,,,,2018-03-01 20:47:56.900
1.710633,-2059,90,-325,-351,180,-36,14145.825,8177.861,-690.483,988.38,,,,,,2018-03-01 20:47:56.920
1.730622,-2044,164,-492,-432,-34,-21,14139.527,8188.318,-738.187,956.943,,,,,,2018-03-01 20:47:56.940
1.750611,-2044,67,-222,-187,13,-2,14130.997,8202.958,-742.828,953.964,-26,-426,-353,,,2018-03-01 20:47:56.960
1.7706,-1988,29,-331,-21,100,6,14117.375,8226.331,-744.171,953.328,,,,,,2018-03-01 20:47:56.980
1.790711,-2189,372,-36,-23,162,5,14059.917,8324.139,-757.344,943.029,,,,,,2018-03-01 20:47:57.000
1.810608,-2035,94,-235,-345,954,-23,14017.497,8394.355,-813.009,905.002,,,,,,2018-03-01 20:47:57.020
1.830597,-2053,153,-255,-395,219,-13,13998.528,8424.33,-870.529,865.732,,,,,,2018-03-01 20:47:57.040
1.850586,-2097,99,-262,-381,166,-19,13972.224,8466.924,-897.985,846.885,-35,-421,-335,99963,28250,2018-03-01 20:47:57.060
1.870575,-2065,2,-200,-133,233,-7,13946.676,8508.865,-902.773,842.547,,,,,,2018-03-01 20:47:57.080
1.890534,-2035,196,-151,-31,261,3,13928.522,8538.669,-901.822,842.352,,,,,,2018-03-01 20:47:57.100
1.910523,-2081,230,603,34,-77,5,13902.256,8581.909,-886.721,852.806,,,,,,2018-03-01 20:47:57.120
1.930512,-2035,59,-223,240,494,12,13878.449,8620.517,-882.978,855.061,,,,,,2018-03-01 20:47:57.140
1.950501,-2111,54,-39,-28,208,2,13835.082,8689.958,-882.141,855.81,-47,-409,-339,,,2018-03-01 20:47:57.160
1.97049,-2089,70,-217,-29,427,2,13807.45,8733.617,-888.404,851.138,,,,,,2018-03-01 20:47:57.179
1.990479,-2086,55,-59,-154,224,1,13786.304,8766.631,-896.146,846.38,,,,,,2018-03-01 20:47:57.199
2.010468,-2121,58,-48,-26,208,7,13767.449,8796.129,-897.697,845.602,,,,,,2018-03-01 20:47:57.219
2.030457,-1987,56,-230,-24,140,7,13767.83,8795.499,-900.629,842.816,,,,,,2018-03-01 20:47:57.239
2.050415,-2083,70,-134,-20,-149,4,13762.289,8804.095,-902.54,841.516,-52,-407,-323,,,2018-03-01 20:47:57.259
2.070435,-2048,47,-135,-17,133,8,13733.902,8848.289,-902.207,842.116,,,,,,2018-03-01 20:47:57.279
2.090393,-2094,60,-50,-20,336,8,13695.315,8908.356,-889.844,850.381,,,,,,2018-03-01 20:47:57.299
2.110382,-2090,31,149,161,322,0,13668.511,8950.363,-864.944,866.098,,,,,,2018-03-01 20:47:57.319
2.130371,-2051,55,-32,88,194,4,13662.722,8959.246,-865.949,864.578,,,,,,2018-03-01 20:47:57.339
2.150422,-2089,68,-14,-26,-64,3,13663.964,8957.362,-869.173,861.235,-54,-402,-314,,,2018-03-01 20:47:57.359
2.170349,-2045,12,-13,-28,-25,5,13660.569,8962.516,-872.168,858.433,,,,,,2018-03-01 20:47:57.379
2.190339,-2111,55,28,-28,-13,5,13663.472,8958.104,-875.454,854.937,,,,,,2018-03-01 20:47:57.399
2.210328,-2075,53,-27,-25,-108,4,13672.79,8943.874,-879.361,850.93,,,,,,2018-03-01 20:47:57.419
2.230317,-2081,59,49,-25,-126,6,13674.108,8941.863,-882.431,847.704,,,,,,2018-03-01 20:47:57.439
2.250275,-2083,42,-21,-23,4,4,13674.089,8941.857,-885.282,845.1,-51,-408,-308,,,2018-03-01 20:47:57.459
2.270264,-2127,43,55,-23,21,7,13662.752,8959.11,-887.292,843.634,,,,,,2018-03-01 20:47:57.479
2.290253,-2101,59,76,-25,116,6,13654.086,8972.269,-889.632,841.613,,,,,,2018-03-01 20:47:57.499
2.310242,-2079,56,-8,-22,65,7,13655.375,8970.308,-892.579,838.481,,,,,,2018-03-01 20:47:57.519
2.330231,-2076,44,23,-25,-83,3,13659.914,8963.358,-896.293,834.895,,,,,,2018-03-01 20:47:57.539
2.35022,-2082,47,-2,-27,-74,5,13666.321,8953.594,-899.927,830.888,-59,-417,-314,99961,28260,2018-03-01 20:47:57.559
2.370179,-2083,40,10,-26,-97,4,13672.781,8943.749,-903.192,827.101,,,,,,2018-03-01 20:47:57.579
2.390198,-2086,66,13,-22,-118,2,13688.082,8920.38,-906.878,822.345,,,,,,2018-03-01 20:47:57.599
2.410187,-2070,65,-52,-23,-217,4,13703.302,8897.027,-910.778,817.522,,,,,,2018-03-01 20:47:57.619
2.430146,-2069,50,-23,-24,-182,1,13711.054,8885.096,-913.97,813.729,,,,,,2018-03-01 20:47:57.639
2.450165,-2082,55,-20,-25,-92,4,13714.692,8879.452,-917.337,810.235,-69,-409,-305,,,2018-03-01 20:47:57.659
2.470124,-2070,59,-27,-27,-73,4,13721.817,8868.439,-920.838,806.237,,,,,,2018-03-01 20:47:57.679
2.490113,-2073,57,-20,-24,-117,3,13728.322,8858.371,-924.225,802.295,,,,,,2018-03-01 20:47:57.699
2.510102,-2083,61,-27,-24,-96,4,13731.833,8852.915,-927.398,798.756,,,,,,2018-03-01 20:47:57.719
2.530091,-2065,44,-11,-25,-60,2,13732.388,8852.017,-930.482,795.577,,,,,,2018-03-01 20:47:57.739
2.55008,-2063,51,-18,-24,-47,4,13735.041,8847.893,-933.495,792.132,-50,-407,-305,,,2018-03-01 20:47:57.759
2.570069,-2072,49,-3,-24,-83,4,13739.654,8840.709,-936.858,788.35,,,,,,2018-03-01 20:47:57.779
2.590027,-2078,54,-17,-26,-84,2,13743.259,8835.093,-939.911,784.832,,,,,,2018-03-01 20:47:57.799
2.610047,-2074,48,-39,-23,-75,3,13745.562,8831.471,-943.151,781.369,,,,,,2018-03-01 20:47:57.819
2.630005,-2085,55,-29,-27,-57,5,13746.91,8829.343,-946.154,778.057,,,,,,2018-03-01 20:47:57.839
2.649994,-2064,53,-10,-25,-60,2,13748.304,8827.149,-949.064,774.771,-65,-418,-308,,,2018-03-01 20:47:57.859
2.669983,-2087,52,8,-24,-44,4,13747.565,8828.262,-951.969,771.656,,,,,,2018-03-01 20:47:57.879
2.689972,-2071,55,-23,-26,-30,6,13748.838,8826.23,-955.138,768.279,,,,,,2018-03-01 20:47:57.899
2.709961,-2083,44,-43,-25,-71,3,13752.504,8820.486,-958.271,764.734,,,,,,2018-03-01 20:47:57.919
2.72992,-2084,53,-17,-24,-86,6,13756.259,8814.582,-961.575,761.116,,,,,,2018-03-01 20:47:57.939
2.749939,-2072,57,-13,-25,-67,3,13758.079,8811.688,-964.714,757.744,-59,-405,-309,,,2018-03-01 20:47:57.959
2.769928,-2077,66,-39,-26,-60,4,13760.127,8808.442,-967.802,754.356,,,,,,2018-03-01 20:47:57.979
2.789887,-2065,62,6,-24,-71,5,13761.367,8806.459,-970.735,751.114,,,,,,2018-03-01 20:47:57.999
2.809876,-2076,46,-22,-23,-55,5,13764.244,8801.921,-973.728,747.701,,,,,,2018-03-01 20:47:58.019
2.829865,-2072,47,-22,-25,-66,4,13766.343,8798.577,-976.768,744.442,,,,,,2018-03-01 20:47:58.039
2.849854,-2080,51,-20,-24,-59,5,13767.534,8796.614,-980.009,741.346,-64,-400,-314,99967,28270,2018-03-01 20:47:58.059
2.869873,-2077,66,-7,-25,-50,7,13769.865,8792.922,-982.883,738.046,,,,,,2018-03-01 20:47:58.079
2.889832,-2067,64,-6,-22,-77,4,13773.345,8787.431,-985.973,734.381,,,,,,2018-03-01 20:47:58.099
2.909821,-2070,46,-19,-24,-78,3,13776.4,8782.579,-989.138,730.843,,,,,,2018-03-01 20:47:58.119
2.92981,-2070,62,-43,-26,-56,3,13778.284,8779.542,-992.397,727.4,,,,,,2018-03-01 20:47:58.139
2.949768,-2070,54,1,-26,-64,3,13780.845,8775.449,-995.568,723.935,-60,-411,-308,,,2018-03-01 20:47:58.159
2.969788,-2083,50,15,-24,-72,4,13784.101,8770.258,-998.643,720.614,,,,,,2018-03-01 20:47:58.179
2.989746,-2071,55,1,-25,-75,5,13787.346,8765.068,-1001.794,717.295,,,,,,2018-03-01 20:47:58.199
3.009735,-2079,52,-8,-25,-68,4,13789.789,8761.166,-1004.823,713.758,,,,,,2018-03-01 20:47:58.219
3.029724,-2067,44,-2,-24,-74,4,13793.032,8755.989,-1007.938,710.221,,,,,,2018-03-01 20:47:58.239
3.049714,-2083,59,-16,-23,-77,4,13796.615,8750.285,-1010.929,706.663,-57,-409,-309,,,2018-03-01 20:47:58.259
3.069703,-2064,48,7,-24,-76,3,13798.762,8746.808,-1014.086,703.259,,,,,,2018-03-01 20:47:58.279
3.089692,-2069,50,-12,-26,-64,4,13801.439,8742.474,-1017.338,699.915,,,,,,2018-03-01 20:47:58.299
3.109681,-2075,50,7,-24,-72,5,13803.971,8738.383,-1020.362,696.652,,,,,,2018-03-01 20:47:58.319
3.12967,-2082,47,-1,-23,-69,6,13806.364,8734.546,-1023.21,693.182,,,,,,2018-03-01 20:47:58.339
3.149659,-2089,54,7,-25,-61,5,13808.44,8731.145,-1026.489,689.814,-61,-409,-305,,,2018-03-01 20:47:58.359
3.169617,-2085,74,-11,-27,-61,3,13810.389,8727.938,-1029.831,686.381,,,,,,2018-03-01 20:47:58.379
3.189606,-2064,44,6,-27,-61,5,13812.621,8724.287,-1033.039,683.056,,,,,,2018-03-01 20:47:58.399
3.209595,-2065,50,-14,-25,-67,4,13814.442,8721.296,-1036.187,679.674,,,,,,2018-03-01 20:47:58.419
3.229584,-2065,53,-12,-26,-52,6,13816.405,8718.052,-1039.376,676.491,,,,,,2018-03-01 20:47:58.439
3.249573,-2077,40,-1,-25,-75,5,13820.246,8711.844,-1042.59,673.062,-65,-415,-308,,,2018-03-01 20:47:58.459
3.269562,-2063,42,-30,-24,-84,4,13823.902,8705.926,-1045.908,669.396,,,,,,2018-03-01 20:47:58.479
3.289551,-2070,41,15,-25,-74,4,13826.806,8701.198,-1049.13,665.841,,,,,,2018-03-01 20:47:58.499
3.30951,-2071,45,16,-26,-77,5,13830.16,8695.747,-1052.401,662.221,,,,,,2018-03-01 20:47:58.519
3.329499,-2080,51,-12,-26,-82,3,13834.77,8688.315,-1055.466,658.586,,,,,,2018-03-01 20:47:58.538
3.349518,-2075,34,-6,-24,-89,3,13839.521,8680.623,-1058.808,654.835,-65,-399,-311,99963,28260,2018-03-01 20:47:58.559
3.369568,-2086,53,-31,-25,-89,4,13843.115,8674.776,-1061.95,651.241,,,,,,2018-03-01 20:47:58.579
3.389466,-2070,55,-18,-26,-74,3,13845.466,8670.888,-1065.228,647.686,,,,,,2018-03-01 20:47:58.598
3.409455,-2053,58,-13,-26,-72,4,13849.155,8664.857,-1068.64,643.896,,,,,,2018-03-01 20:47:58.618
3.429444,-2066,41,-20,-26,-96,5,13852.992,8658.606,-1071.764,640.235,,,,,,2018-03-01 20:47:58.638
3.449433,-2084,49,-36,-24,-78,3,13855.029,8655.24,-1074.7,636.732,-57,-412,-314,,,2018-03-01 20:47:58.658
3.469422,-2083,38,12,-24,-62,4,13856.405,8652.894,-1077.738,633.537,,,,,,2018-03-01 20:47:58.678
3.489411,-2082,66,-7,-24,-58,3,13858.852,8648.86,-1080.724,630.009,,,,,,2018-03-01 20:47:58.698
3.5094,-2063,46,-23,-25,-75,4,13862.416,8642.997,-1083.971,626.458,,,,,,2018-03-01 20:47:58.718
3.529358,-2076,50,-7,-25,-81,5,13866.369,8636.519,-1087.135,622.82,,,,,,2018-03-01 20:47:58.738
3.549378,-2074,57,-19,-25,-89,4,13870.585,8629.618,-1090.281,619.101,-51,-413,-318,,,2018-03-01 20:47:58.758
3.569336,-2073,43,-14,-25,-90,4,13873.186,8625.265,-1093.571,615.665,,,,,,2018-03-01 20:47:58.778
3.589325,-2077,49,-34,-25,-64,5,13875.858,8620.798,-1096.873,612.133,,,,,,2018-03-01 20:47:58.798
3.609314,-2083,43,-10,-26,-79,5,13879.76,8614.341,-1100.228,608.551,,,,,,2018-03-01 20:47:58.818
3.629303,-2074,54,1,-26,-87,4,13883.381,8608.368,-1103.299,604.891,,,,,,2018-03-01 20:47:58.838
3.649292,-2086,56,-24,-25,-78,4,13885.95,8604.082,-1106.282,601.451,-54,-407,-303,,,2018-03-01 20:47:58.858
3.669281,-2080,57,-26,-24,-72,4,13889.304,8598.482,-1109.62,597.926,,,,,,2018-03-01 20:47:58.878
3.68924,-2068,53,-20,-25,-82,4,13893.049,8592.236,-1113.055,594.314,,,,,,2018-03-01 20:47:58.898
3.709259,-2090,39,-43,-26,-84,6,13896.283,8586.789,-1116.601,590.766,,,,,,2018-03-01 20:47:58.918
3.729248,-2086,59,-4,-27,-74,5,13899.156,8581.957,-1119.833,587.268,,,,,,2018-03-01 20:47:58.938
3.749207,-2083,62,-30,-24,-78,5,13902.174,8576.889,-1123.001,583.807,-69,-409,-309,,,2018-03-01 20:47:58.958
3.769196,-2075,49,-23,-25,-76,4,13905.239,8571.749,-1126.132,580.256,,,,,,2018-03-01 20:47:58.978
3.789185,-2062,44,-11,-25,-80,5,13908.8,8565.802,-1129.239,576.693,,,,,,2018-03-01 20:47:58.998
3.809174,-2102,64,-13,-24,-84,6,13911.981,8560.454,-1132.391,573.192,,,,,,2018-03-01 20:47:59.018
3.829163,-2056,57,3,-24,-75,6,13915.18,8555.087,-1135.402,569.695,,,,,,2018-03-01 20:47:59.038
3.849152,-2064,40,-16,-25,-72,4,13918.182,8550.028,-1138.431,566.243,-54,-407,-305,,,2018-03-01 20:47:59.058
3.869141,-2071,42,-4,-25,-71,5,13920.004,8546.886,-1141.462,562.778,-54,-407,-305,99964,28280,2018-03-01 20:47:59.078
3.88913,-2075,54,-6,-25,-62,4,13922.166,8543.191,-1144.521,559.18,,,,,,2018-03-01 20:47:59.098
3.909119,-2078,50,-55,-25,-68,3,13924.814,8538.72,-1147.427,555.564,,,,,,2018-03-01 20:47:59.118
3.929078,-2069,62,-22,-25,-68,4,13927.951,8533.409,-1150.562,552.027,,,,,,2018-03-01 20:47:59.138
3.949067,-2052,53,-23,-25,-82,4,13930.828,8528.527,-1153.59,548.564,-59,-400,-312,,,2018-03-01 20:47:59.158
3.969056,-2083,59,-32,-23,-73,6,13931.859,8526.651,-1156.573,545.252,,,,,,2018-03-01 20:47:59.178
3.989045,-2067,41,-17,-25,-43,4,13931.954,8526.32,-1159.46,541.865,,,,,,2018-03-01 20:47:59.198
4.009034,-2093,55,-27,-25,-51,3,13933.657,8523.339,-1162.51,538.427,,,,,,2018-03-01 20:47:59.218
4.029023,-2069,73,-23,-25,-73,5,13937.128,8517.482,-1165.611,534.548,,,,,,2018-03-01 20:47:59.238
4.048981,-2078,62,-9,-25,-83,4,13940.657,8511.49,-1168.826,530.951,-59,-400,-303,,,2018-03-01 20:47:59.258
4.069001,-2079,58,4,-26,-84,4,13943.415,8506.756,-1172.035,527.288,,,,,,2018-03-01 20:47:59.278
